📝 Logging to: logs\run_20260317_182343.log

🎬 Starting run — District: 401 cities | BMS: 579 cities
   Both sources run in PARALLEL (2 threads)
   District: 8 HTTP workers | BMS: 3 workers (fresh driver/city)
   Rate limits: District 5 req/s | BMS 3 req/s
   District: pure HTTP | BMS: Selenium (Cloudflare bypass)


🚀 [District] Starting — 401 cities, 8 parallel workers, 5 req/sec


🚀 [BMS] Starting — 579 cities, 3 parallel workers, 3 req/sec
   Fresh Chrome driver per city (Cloudflare bypass)

   ♻️  [District] Dropped duplicate SID 5d9a296f-197c-4881-bdc4-386de76efc17
   ♻️  [District] Dropped duplicate SID f95d5342-42f6-4e42-be90-6fed934fc409
   ♻️  [District] Dropped duplicate SID b3347068-73fb-4dce-ae86-543ed7c72f50
   ♻️  [District] Dropped duplicate SID 152c24a0-f1bd-425a-b6f0-f08525baa94f
   ♻️  [District] Replaced lower-gross duplicate SID e8ee8c92-38ee-49d8-aa5f-e4c7d7225dc3
   ♻️  [District] Dropped duplicate SID 70c686cd-93d4-46c7-af09-27453a9b5ab4
   ♻️  [District] Dropped duplicate SID 8135561c-0332-4f83-8b11-35e606c7fd09
   ♻️  [District] Dropped duplicate SID 34126__1773876600__1010__1256565
   ♻️  [District] Dropped duplicate SID 34126__1773877200__1008__1256668
   ♻️  [District] Dropped duplicate SID 34126__1773877800__1007__1256661
   ♻️  [District] Dropped duplicate SID 34126__1773878400__1009__1256660
   ♻️  [District] Dropped duplicate SID 34126__1773888600__1008__1252508
   ♻️  [District] Dropped duplicate SID 34126__1773890100__1007__1252482
   ♻️  [District] Dropped duplicate SID 34126__1773891000__1009__1252499
   ♻️  [District] Dropped duplicate SID 34126__1773900900__1008__1252509
   ♻️  [District] Dropped duplicate SID 34126__1773902700__1007__1252515
   ♻️  [District] Dropped duplicate SID 34126__1773913500__1008__1252510
   ♻️  [District] Dropped duplicate SID 34126__1773915300__1007__1252484
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773921000__1009__1252501
   ♻️  [District] Dropped duplicate SID 34126__1773926100__1008__1252511
   ♻️  [District] Dropped duplicate SID 34126__1773927900__1007__1252485
   ♻️  [District] Dropped duplicate SID 34126__1773938700__1008__1252512
   ♻️  [District] Dropped duplicate SID 34126__1773940500__1007__1252486
   ♻️  [District] Dropped duplicate SID 34126__1773885600__2500__2428
   ♻️  [District] Dropped duplicate SID 34126__1773898200__2500__2429
   ♻️  [District] Dropped duplicate SID 34126__1773910800__2500__2430
   ♻️  [District] Dropped duplicate SID 34126__1773923400__2500__2431
   ♻️  [District] Dropped duplicate SID 34126__1773934200__2500__2432
   ♻️  [District] Dropped duplicate SID 6864d6a3-c7cd-4d9a-80d8-11129373154b
   ♻️  [District] Dropped duplicate SID aa3da6b7-2ac5-481a-92ee-8b340216e29f
   ♻️  [District] Dropped duplicate SID 74db40fb-803a-450f-b78c-5186f9bcb8ee
   ♻️  [District] Replaced lower-gross duplicate SID dcaf5a7e-be12-4b37-8502-278dd1885240
   ♻️  [District] Dropped duplicate SID 01ea3535-be6e-4297-9ca7-d8535995c040
   ♻️  [District] Dropped duplicate SID fb329a0c-b20c-45da-969f-71522090d744
   ♻️  [District] Dropped duplicate SID 34126__1773885600__2514__5540
   ♻️  [District] Dropped duplicate SID 34126__1773898200__2514__5541
   ♻️  [District] Dropped duplicate SID 34126__1773910800__2514__5542
   ♻️  [District] Dropped duplicate SID 34126__1773924300__2514__5543
   ♻️  [District] Dropped duplicate SID 34126__1773936000__2514__5544
   ♻️  [District] Dropped duplicate SID 3f57dd71-6495-4fa9-a171-a89f045666ff
   ♻️  [District] Dropped duplicate SID 34126__1773873000__5814__30062
   ♻️  [District] Dropped duplicate SID 34126__1773873300__5813__30070
   ♻️  [District] Dropped duplicate SID 34126__1773873600__5812__30054
   ♻️  [District] Dropped duplicate SID 34126__1773873900__5815__30078
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773873900__850__1256452
   ♻️  [District] Dropped duplicate SID 34126__1773873000__47__1256752
   ♻️  [District] Dropped duplicate SID 34126__1773873900__49__1256773
   ♻️  [District] Dropped duplicate SID 34126__1773873000__905__1254329
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773900000__905__1261063
   ♻️  [District] Dropped duplicate SID 34126__1773911700__905__1261064
   ♻️  [District] Dropped duplicate SID 34126__1773925200__905__1261065
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773936000__905__1261066
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773900000__2__6135
   ♻️  [District] Dropped duplicate SID 34126__1773911700__2__6136
   ♻️  [District] Dropped duplicate SID 34126__1773925200__2__6137
   ♻️  [District] Dropped duplicate SID 34126__1773936900__2__6138
   ♻️  [District] Dropped duplicate SID 34126__1773874800__917__1254328
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773874800__918__1254501
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773887400__917__1261112
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773900000__917__1261113
   ♻️  [District] Dropped duplicate SID 34126__1773873000__1203__1254787
   ♻️  [District] Dropped duplicate SID 34126__1773873000__1206__1256108
   ♻️  [District] Dropped duplicate SID 34126__1773873600__1204__1255212
   ♻️  [District] Dropped duplicate SID 34126__1773874200__1207__1257093
   ♻️  [District] Dropped duplicate SID 34126__1773874800__1205__1255052
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773884400__1206__1260956
   ♻️  [District] Dropped duplicate SID 34126__1773885000__1204__1260298
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773885600__1205__1261010
   ♻️  [District] Dropped duplicate SID 34126__1773895800__1206__1260973
   ♻️  [District] Dropped duplicate SID 34126__1773896400__1204__1260362
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773897000__1205__1261013
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773907200__1206__1261001
   ♻️  [District] Dropped duplicate SID 34126__1773907800__1204__1260366
   ♻️  [District] Dropped duplicate SID 34126__1773908400__1205__1261015
   ♻️  [District] Dropped duplicate SID 34126__1773919200__1206__1259375
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773919800__1204__1260367
   ♻️  [District] Dropped duplicate SID 34126__1773920400__1205__1261017
   ♻️  [District] Dropped duplicate SID 34126__1773930000__1206__1261004
   ♻️  [District] Dropped duplicate SID 34126__1773930600__1204__1260369
   ♻️  [District] Dropped duplicate SID 34126__1773931200__1205__1261018
   ♻️  [District] Dropped duplicate SID 34126__1773941400__1206__1261005
   ♻️  [District] Dropped duplicate SID 34126__1773942000__1204__1260370
   ♻️  [District] Dropped duplicate SID 34126__1773942600__1205__1261021
   ♻️  [District] Dropped duplicate SID 34126__1773873000__862__1254917
   ♻️  [District] Dropped duplicate SID 34126__1773873900__863__1254982
   ♻️  [District] Dropped duplicate SID 34126__1773874800__864__1254987
   ♻️  [District] Dropped duplicate SID 34126__1773875700__865__1258755
   ♻️  [District] Dropped duplicate SID 34126__1773885600__862__1260814
   ♻️  [District] Dropped duplicate SID 34126__1773887400__863__1260852
   ♻️  [District] Dropped duplicate SID 34126__1773894600__864__1261075
   ♻️  [District] Dropped duplicate SID 34126__1773898200__863__1260853
   ♻️  [District] Dropped duplicate SID 34126__1773900000__862__1260815
   ♻️  [District] Dropped duplicate SID 34126__1773905400__864__1261076
   ♻️  [District] Dropped duplicate SID 34126__1773910800__862__1260816
   ♻️  [District] Dropped duplicate SID 34126__1773912600__863__1260854
   ♻️  [District] Dropped duplicate SID 34126__1773918000__864__1261077
   ♻️  [District] Dropped duplicate SID 34126__1773923400__862__1260817
   ♻️  [District] Dropped duplicate SID 34126__1773925200__863__1260855
   ♻️  [District] Dropped duplicate SID 34126__1773928800__864__1261078
   ♻️  [District] Dropped duplicate SID 34126__1773936000__862__1260818
   ♻️  [District] Dropped duplicate SID 34126__1773937800__863__1260856
   ♻️  [District] Dropped duplicate SID 34126__1773939600__864__1261079
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773885600__901__1260844
   ♻️  [District] Dropped duplicate SID 34126__1773899100__901__1260845
   ♻️  [District] Dropped duplicate SID 34126__1773910800__901__1260846
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773924300__901__1260847
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773936000__901__1260848
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773874800__828__1254716
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773898200__828__1260940
   ♻️  [District] Dropped duplicate SID 34126__1773910800__828__1260941
   ♻️  [District] Dropped duplicate SID 34126__1773925200__828__1260942
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773938700__828__1260943
   ♻️  [District] Dropped duplicate SID 34126__1773876600__57__1256347
   ♻️  [District] Dropped duplicate SID 34126__1773874800__860__1254588
   ♻️  [District] Dropped duplicate SID 34126__1773873000__5814__30062
   ♻️  [District] Dropped duplicate SID 34126__1773873300__5813__30070
   ♻️  [District] Dropped duplicate SID 34126__1773873600__5812__30054
   ♻️  [District] Dropped duplicate SID 34126__1773873900__5815__30078
   ♻️  [District] Dropped duplicate SID 34126__1773873000__47__1256752
   ♻️  [District] Dropped duplicate SID 34126__1773873900__49__1256773
   ♻️  [District] Dropped duplicate SID 34126__1773873900__850__1256452
   ♻️  [District] Dropped duplicate SID 3f57dd71-6495-4fa9-a171-a89f045666ff
   ♻️  [District] Dropped duplicate SID 34126__1773876840__1296__1251016
   ♻️  [District] Dropped duplicate SID 34126__1773873000__4199__19513
   ♻️  [District] Dropped duplicate SID 34126__1773873000__4200__19541
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773885600__4199__19514
   ♻️  [District] Dropped duplicate SID 34126__1773886200__4200__19542
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773898800__4199__19515
   ♻️  [District] Dropped duplicate SID 34126__1773899400__4200__19543
   ♻️  [District] Dropped duplicate SID 34126__1773910800__4199__19516
   ♻️  [District] Dropped duplicate SID 34126__1773911400__4200__19544
   ♻️  [District] Dropped duplicate SID 34126__1773924000__4199__19517
   ♻️  [District] Dropped duplicate SID 34126__1773924600__4200__19545
   ♻️  [District] Dropped duplicate SID 34126__1773936000__4199__19518
   ♻️  [District] Dropped duplicate SID 34126__1773936600__4200__19546
   ♻️  [District] Dropped duplicate SID 34126__1773887400__885__1259102
   ♻️  [District] Dropped duplicate SID 34126__1773900000__885__1259103
   ♻️  [District] Dropped duplicate SID 34126__1773910800__885__1259104
   ♻️  [District] Dropped duplicate SID 34126__1773925200__885__1259105
   ♻️  [District] Dropped duplicate SID 34126__1773936600__885__1259106
   ♻️  [District] Replaced lower-gross duplicate SID 2501
   ♻️  [District] Dropped duplicate SID 34126__1773874800__828__1254716
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773898200__828__1260940
   ♻️  [District] Dropped duplicate SID 34126__1773910800__828__1260941
   ♻️  [District] Dropped duplicate SID 34126__1773925200__828__1260942
   ♻️  [District] Dropped duplicate SID 34126__1773938700__828__1260943
   ♻️  [District] Dropped duplicate SID 34126__1773885600__901__1260844
   ♻️  [District] Dropped duplicate SID 34126__1773899100__901__1260845
   ♻️  [District] Dropped duplicate SID 34126__1773910800__901__1260846
   ♻️  [District] Dropped duplicate SID 34126__1773924300__901__1260847
   ♻️  [District] Dropped duplicate SID 34126__1773936000__901__1260848
   ♻️  [District] Dropped duplicate SID 34126__1773874800__860__1254588
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773874800__917__1254328
   ♻️  [District] Dropped duplicate SID 34126__1773874800__918__1254501
   ♻️  [District] Dropped duplicate SID 34126__1773887400__917__1261112
   ♻️  [District] Dropped duplicate SID 34126__1773900000__917__1261113
   ♻️  [District] Dropped duplicate SID 34126__1773873000__1203__1254787
   ♻️  [District] Dropped duplicate SID 34126__1773873000__1206__1256108
   ♻️  [District] Dropped duplicate SID 34126__1773873600__1204__1255212
   ♻️  [District] Dropped duplicate SID 34126__1773874200__1207__1257093
   ♻️  [District] Dropped duplicate SID 34126__1773874800__1205__1255052
   ♻️  [District] Dropped duplicate SID 34126__1773884400__1206__1260956
   ♻️  [District] Dropped duplicate SID 34126__1773885000__1204__1260298
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773885600__1205__1261010
   ♻️  [District] Dropped duplicate SID 34126__1773895800__1206__1260973
   ♻️  [District] Dropped duplicate SID 34126__1773896400__1204__1260362
   ♻️  [District] Dropped duplicate SID 34126__1773897000__1205__1261013
   ♻️  [District] Dropped duplicate SID 34126__1773907200__1206__1261001
   ♻️  [District] Dropped duplicate SID 34126__1773907800__1204__1260366
   ♻️  [District] Dropped duplicate SID 34126__1773908400__1205__1261015
   ♻️  [District] Dropped duplicate SID 34126__1773919200__1206__1259375
   ♻️  [District] Dropped duplicate SID 34126__1773919800__1204__1260367
   ♻️  [District] Dropped duplicate SID 34126__1773920400__1205__1261017
   ♻️  [District] Dropped duplicate SID 34126__1773930000__1206__1261004
   ♻️  [District] Dropped duplicate SID 34126__1773930600__1204__1260369
   ♻️  [District] Dropped duplicate SID 34126__1773931200__1205__1261018
   ♻️  [District] Dropped duplicate SID 34126__1773941400__1206__1261005
   ♻️  [District] Dropped duplicate SID 34126__1773942000__1204__1260370
   ♻️  [District] Dropped duplicate SID 34126__1773942600__1205__1261021
   ♻️  [District] Dropped duplicate SID 34126__1773873000__862__1254917
   ♻️  [District] Dropped duplicate SID 34126__1773873900__863__1254982
   ♻️  [District] Dropped duplicate SID 34126__1773874800__864__1254987
   ♻️  [District] Dropped duplicate SID 34126__1773875700__865__1258755
   ♻️  [District] Dropped duplicate SID 34126__1773885600__862__1260814
   ♻️  [District] Dropped duplicate SID 34126__1773887400__863__1260852
   ♻️  [District] Dropped duplicate SID 34126__1773894600__864__1261075
   ♻️  [District] Dropped duplicate SID 34126__1773898200__863__1260853
   ♻️  [District] Dropped duplicate SID 34126__1773900000__862__1260815
   ♻️  [District] Dropped duplicate SID 34126__1773905400__864__1261076
   ♻️  [District] Dropped duplicate SID 34126__1773910800__862__1260816
   ♻️  [District] Dropped duplicate SID 34126__1773912600__863__1260854
   ♻️  [District] Dropped duplicate SID 34126__1773918000__864__1261077
   ♻️  [District] Dropped duplicate SID 34126__1773923400__862__1260817
   ♻️  [District] Dropped duplicate SID 34126__1773925200__863__1260855
   ♻️  [District] Dropped duplicate SID 34126__1773928800__864__1261078
   ♻️  [District] Dropped duplicate SID 34126__1773936000__862__1260818
   ♻️  [District] Dropped duplicate SID 34126__1773937800__863__1260856
   ♻️  [District] Dropped duplicate SID 34126__1773939600__864__1261079
   ♻️  [District] Dropped duplicate SID 34126__1773876840__1296__1251016
   ♻️  [District] Dropped duplicate SID 34126__1773873000__1317__1258144
   ♻️  [District] Dropped duplicate SID 18596
   ♻️  [District] Dropped duplicate SID 18597
   ♻️  [District] Dropped duplicate SID 18591
   ♻️  [District] Dropped duplicate SID 18592
   ♻️  [District] Dropped duplicate SID 18593
   ♻️  [District] Dropped duplicate SID 18594
   ♻️  [District] Dropped duplicate SID 18589
   ♻️  [District] Dropped duplicate SID 18595
   ♻️  [District] Dropped duplicate SID 18590
   ♻️  [District] Dropped duplicate SID e3b925e8-f2ce-46bf-8c39-07813420b17d
   ♻️  [District] Dropped duplicate SID c9e7c948-60ef-4978-bb82-380950f8f826
   ♻️  [District] Dropped duplicate SID b24c97fc-f193-42cb-8246-fb9dc24a5cb2
   ♻️  [District] Dropped duplicate SID 58675e71-87ff-4a9a-acbb-5938fabbc33a
   ♻️  [District] Dropped duplicate SID b26f7a00-3665-4cc3-9f4a-e7bd97f3b6b6
   ♻️  [District] Dropped duplicate SID e8429e84-58ac-4e33-ab9b-78b027e850f1
   ♻️  [District] Dropped duplicate SID a6bdbb15-2b40-49a5-9017-ee76f4da8e9f
   ♻️  [District] Dropped duplicate SID c8cf3f32-9a4c-48a8-bf09-0a2b5765b903
   ♻️  [District] Dropped duplicate SID c1361116-3e09-4e43-bca1-c887882782e4
   ♻️  [District] Dropped duplicate SID b9b75a33-4724-47dc-9e06-6e1ec87706c3
   ♻️  [District] Dropped duplicate SID bcaecbe0-274e-4195-885e-6c16065ba6c3
   ♻️  [District] Dropped duplicate SID b9ee9b0b-2ba8-4291-bde8-d0afbcf82d11
   ♻️  [District] Dropped duplicate SID 34126__1773876600__13__1252476
   ♻️  [District] Dropped duplicate SID 34126__1773887400__13__1252477
   ♻️  [District] Dropped duplicate SID 34126__1773900000__13__1252478
   ♻️  [District] Dropped duplicate SID 34126__1773911700__13__1252479
   ♻️  [District] Dropped duplicate SID 34126__1773925200__13__1252480
   ♻️  [District] Dropped duplicate SID 34126__1773936900__13__1252481
   ♻️  [District] Dropped duplicate SID 34126__1773876600__1010__1256565
   ♻️  [District] Dropped duplicate SID 34126__1773877200__1008__1256668
   ♻️  [District] Dropped duplicate SID 34126__1773877800__1007__1256661
   ♻️  [District] Dropped duplicate SID 34126__1773878400__1009__1256660
   ♻️  [District] Dropped duplicate SID 34126__1773888600__1008__1252508
   ♻️  [District] Dropped duplicate SID 34126__1773890100__1007__1252482
   ♻️  [District] Dropped duplicate SID 34126__1773891000__1009__1252499
   ♻️  [District] Dropped duplicate SID 34126__1773900900__1008__1252509
   ♻️  [District] Dropped duplicate SID 34126__1773902700__1007__1252515
   ♻️  [District] Dropped duplicate SID 34126__1773913500__1008__1252510
   ♻️  [District] Dropped duplicate SID 34126__1773915300__1007__1252484
   ♻️  [District] Dropped duplicate SID 34126__1773921000__1009__1252501
   ♻️  [District] Dropped duplicate SID 34126__1773926100__1008__1252511
   ♻️  [District] Dropped duplicate SID 34126__1773927900__1007__1252485
   ♻️  [District] Dropped duplicate SID 34126__1773938700__1008__1252512
   ♻️  [District] Dropped duplicate SID 34126__1773940500__1007__1252486
   ♻️  [District] Dropped duplicate SID 90037
   ♻️  [District] Dropped duplicate SID 89971
   ♻️  [District] Dropped duplicate SID 89966
   ♻️  [District] Dropped duplicate SID 89961
   ♻️  [District] Dropped duplicate SID 89972
   ♻️  [District] Dropped duplicate SID 89967
   ♻️  [District] Dropped duplicate SID 89962
   ♻️  [District] Dropped duplicate SID 89977
   ♻️  [District] Dropped duplicate SID 89968
   ♻️  [District] Dropped duplicate SID 89963
   ♻️  [District] Dropped duplicate SID 89969
   ♻️  [District] Dropped duplicate SID 89974
   ♻️  [District] Dropped duplicate SID 89964
   ♻️  [District] Dropped duplicate SID 89970
   ♻️  [District] Dropped duplicate SID 89975
   ♻️  [District] Dropped duplicate SID 89965
   ♻️  [District] Dropped duplicate SID 11344
   ♻️  [District] Dropped duplicate SID 11330
   ♻️  [District] Dropped duplicate SID 11335
   ♻️  [District] Dropped duplicate SID 11329
   ♻️  [District] Dropped duplicate SID 11340
   ♻️  [District] Dropped duplicate SID 11336
   ♻️  [District] Replaced lower-gross duplicate SID 11331
   ♻️  [District] Dropped duplicate SID 11341
   ♻️  [District] Dropped duplicate SID 11337
   ♻️  [District] Dropped duplicate SID 11332
   ♻️  [District] Dropped duplicate SID 11338
   ♻️  [District] Dropped duplicate SID 11333
   ♻️  [District] Dropped duplicate SID 11339
   ♻️  [District] Dropped duplicate SID 11334
   ♻️  [District] Dropped duplicate SID 125106
   ♻️  [District] Dropped duplicate SID 125104
   ♻️  [District] Dropped duplicate SID 125105
   ♻️  [District] Dropped duplicate SID 125091
   ♻️  [District] Dropped duplicate SID 125109
   ♻️  [District] Replaced lower-gross duplicate SID 125096
   ♻️  [District] Dropped duplicate SID 125086
   ♻️  [District] Dropped duplicate SID 125100
   ♻️  [District] Dropped duplicate SID 125092
   ♻️  [District] Dropped duplicate SID 125087
   ♻️  [District] Dropped duplicate SID 125107
   ♻️  [District] Dropped duplicate SID 125093
   ♻️  [District] Dropped duplicate SID 125088
   ♻️  [District] Dropped duplicate SID 125094
   ♻️  [District] Dropped duplicate SID 125089
   ♻️  [District] Dropped duplicate SID 125095
   ♻️  [District] Dropped duplicate SID 125103
   ♻️  [District] Dropped duplicate SID 125090
   ♻️  [District] Dropped duplicate SID 34126__1773876600__21__1252473
   ♻️  [District] Dropped duplicate SID 34126__1773877800__20__1252467
   ♻️  [District] Dropped duplicate SID 34126__1773887700__21__1252474
   ♻️  [District] Dropped duplicate SID 34126__1773888900__20__1252468
   ♻️  [District] Dropped duplicate SID 34126__1773900000__20__1252469
   ♻️  [District] Dropped duplicate SID 34126__1773911400__20__1252470
   ♻️  [District] Dropped duplicate SID 34126__1773924300__20__1252471
   ♻️  [District] Dropped duplicate SID 34126__1773936900__20__1252472
   ♻️  [District] Dropped duplicate SID 85779
   ♻️  [District] Dropped duplicate SID 85760
   ♻️  [District] Dropped duplicate SID 85750
   ♻️  [District] Dropped duplicate SID 85755
   ♻️  [District] Replaced lower-gross duplicate SID 85751
   ♻️  [District] Dropped duplicate SID 85756
   ♻️  [District] Dropped duplicate SID 85764
   ♻️  [District] Dropped duplicate SID 85752
   ♻️  [District] Dropped duplicate SID 85757
   ♻️  [District] Dropped duplicate SID 85753
   ♻️  [District] Dropped duplicate SID 85758
   ♻️  [District] Dropped duplicate SID 85754
   ♻️  [District] Dropped duplicate SID 85759
   ♻️  [District] Dropped duplicate SID 651a391c-38b7-49d0-9a4a-3c8d70cb8954
   ♻️  [District] Dropped duplicate SID fe083abe-b54a-4830-adc5-ff6fdbe8972b
   ♻️  [District] Dropped duplicate SID 39cb8ffd-f172-4c74-893f-3564f81dc1c8
   ♻️  [District] Dropped duplicate SID 204b29e8-6d03-4e1e-b8a6-216630e35210
   ♻️  [District] Dropped duplicate SID ff0a9b30-1a49-4072-98d3-1f19c129cdc7
   ♻️  [District] Dropped duplicate SID 81014554-c34d-43dd-9d0f-17ec5c79a670
   ♻️  [District] Dropped duplicate SID 2ad8ecbc-3169-4280-b4ad-06f465ad251f
   ♻️  [District] Dropped duplicate SID f95d5342-42f6-4e42-be90-6fed934fc409
   ♻️  [District] Dropped duplicate SID b3347068-73fb-4dce-ae86-543ed7c72f50
   ♻️  [District] Dropped duplicate SID 152c24a0-f1bd-425a-b6f0-f08525baa94f
   ♻️  [District] Dropped duplicate SID e8ee8c92-38ee-49d8-aa5f-e4c7d7225dc3
   ♻️  [District] Dropped duplicate SID 70c686cd-93d4-46c7-af09-27453a9b5ab4
   ♻️  [District] Dropped duplicate SID 8135561c-0332-4f83-8b11-35e606c7fd09
   ♻️  [District] Dropped duplicate SID e19d102d-f90d-4c24-b920-8d9fd2f0cc23
   ♻️  [District] Dropped duplicate SID 5f0d0788-784a-4c2e-9d28-0cbe5cdfa957
   ♻️  [District] Dropped duplicate SID 04adb7b9-0a78-4137-8235-320b5032ed85
   ♻️  [District] Dropped duplicate SID 2db64ec9-2de8-4174-b593-7a5dea25ab65
   ♻️  [District] Dropped duplicate SID 76b28990-9cbd-4e99-b539-5d9d5ca76378
   ♻️  [District] Replaced lower-gross duplicate SID 5d9a296f-197c-4881-bdc4-386de76efc17
   ♻️  [District] Dropped duplicate SID 5af00ac7-a427-4ac8-935a-7a51105fc84c
   ♻️  [District] Dropped duplicate SID 72afe114-ffdd-435f-9a43-81483c5fa164
   ♻️  [District] Dropped duplicate SID 291c4c40-2b4f-420e-9450-fa4d4c8a426d
   ♻️  [District] Dropped duplicate SID 08a85de5-246c-49ca-b28b-4220dc46c275
   ♻️  [District] Dropped duplicate SID b6f779f5-5bd2-4ea0-a0e7-062048c87023
   ♻️  [District] Dropped duplicate SID 138fb9e1-2726-43ac-9a8a-f3175cf4a007
   ♻️  [District] Dropped duplicate SID 3f8bda8c-dfb2-48cc-9ea3-16fd17547e67
   ♻️  [District] Dropped duplicate SID c0a83d98-4bc0-4988-87a6-d46c904b7ea4
   ♻️  [District] Dropped duplicate SID 5212c1bd-80dd-4997-96a5-b583ff986a74
   ♻️  [District] Dropped duplicate SID 34a91362-a587-4bad-99fc-e0fb4686df30
   ♻️  [District] Replaced lower-gross duplicate SID fdb463c1-e524-4b52-af88-1e34c5b85477
   ♻️  [District] Replaced lower-gross duplicate SID e1557e2e-b2e7-426b-a3da-6e3aa0d40006
   ♻️  [District] Dropped duplicate SID 48da09a1-1406-41ac-85a3-15734727dded
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773874380__43__1260557
   ♻️  [District] Dropped duplicate SID 34126__1773873900__850__1256452
   ♻️  [District] Dropped duplicate SID 34126__1773873000__47__1256752
   ♻️  [District] Dropped duplicate SID 34126__1773873900__49__1256773
   ♻️  [District] Dropped duplicate SID 34126__1773873000__5814__30062
   ♻️  [District] Dropped duplicate SID 34126__1773873300__5813__30070
   ♻️  [District] Dropped duplicate SID 34126__1773873600__5812__30054
   ♻️  [District] Dropped duplicate SID 34126__1773873900__5815__30078
   ♻️  [District] Dropped duplicate SID 3f57dd71-6495-4fa9-a171-a89f045666ff
   ♻️  [District] Dropped duplicate SID 34126__1773873000__3742__11710
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773874800__1079__1254839
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773886500__1079__1254845
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773899160__1079__1254846
   ♻️  [District] Dropped duplicate SID 34126__1773910800__1079__1254847
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773924660__1079__1254848
   ♻️  [District] Dropped duplicate SID 34126__1773936900__1079__1254849
   ♻️  [District] Dropped duplicate SID c7acf1e5-a9ab-4495-bdda-3d2942c69c34
   ♻️  [District] Dropped duplicate SID 83e6f8d6-2c9d-4631-b32a-91e465e32e25
   ♻️  [District] Replaced lower-gross duplicate SID c6ec630e-8b8a-4ab5-bcde-5f057511cf69
   ♻️  [District] Replaced lower-gross duplicate SID 0bd2d759-6860-4efe-802b-e9917ff5320d
   ♻️  [District] Dropped duplicate SID 5dce798b-fd24-4384-b747-2ee0453b3f7f
   ♻️  [District] Dropped duplicate SID 91c2b0a3-3032-4dc1-ba79-037dd2b45db9
   ♻️  [District] Dropped duplicate SID 34126__1773874800__1218__1258373
   ♻️  [District] Dropped duplicate SID 34126__1773887400__1218__1251058
   ♻️  [District] Dropped duplicate SID 34126__1773899100__1218__1251079
   ♻️  [District] Dropped duplicate SID 34126__1773911700__1218__1251080
   ♻️  [District] Dropped duplicate SID 34126__1773925200__1218__1251081
   ♻️  [District] Dropped duplicate SID 34126__1773936600__1218__1251082
   ♻️  [District] Dropped duplicate SID 34126__1773885600__1219__1249460
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773899100__1219__1249461
   ♻️  [District] Dropped duplicate SID 34126__1773910800__1219__1249462
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773924300__1219__1249463
   ♻️  [District] Dropped duplicate SID 34126__1773936000__1219__1249464
   ♻️  [District] Dropped duplicate SID 34126__1773885600__2507__25801
   ♻️  [District] Replaced lower-gross duplicate SID 34126__1773899100__2507__25802
   ♻️  [District] Dropped duplicate SID 34126__1773910800__2507__25803
   ♻️  [District] Dropped duplicate SID 34126__1773924300__2507__25804
   ♻️  [District] Dropped duplicate SID 34126__1773936000__2507__25805
   ♻️  [District] Dropped duplicate SID 34126__1773874800__1223__1258392
   ♻️  [District] Dropped duplicate SID 34126__1773887400__1223__1251084
   ♻️  [District] Dropped duplicate SID 34126__1773899100__1223__1251085
   ♻️  [District] Dropped duplicate SID 34126__1773911400__1223__1251086
   ♻️  [District] Dropped duplicate SID 34126__1773925200__1223__1251087
   ♻️  [District] Dropped duplicate SID 34126__1773936600__1223__1251088
   ♻️  [District] Dropped duplicate SID 18022
   ♻️  [District] Dropped duplicate SID 18023
   ♻️  [District] Dropped duplicate SID 18024
   ♻️  [District] Dropped duplicate SID 3995
   ♻️  [District] Replaced lower-gross duplicate SID 3998
   ♻️  [District] Dropped duplicate SID 3996
   ♻️  [District] Dropped duplicate SID 3997
