Total mappings: 1275

 313 | PNNG  |  1022281 |   0.056km | ns=1.000 | PVR: Next Galleria Mall, Panjagutta                  <-> PVR Next Galleria Mall, Panjagutta, Hyderabad
 314 | PAAS  |  1022308 |   0.057km | ns=1.000 | PVR: Aura Park Square, Whitefield                    <-> PVR Aura Park Square, Whitefield, Bengaluru
 315 | MCRL  |  1040668 |   0.057km | ns=1.000 | Movietime Cinemas: Ratan Elegance, Kanpur            <-> Movietime Cinemas, Ratan Elegance Mall, Kanpur
 316 | RCHG  |  1002515 |   0.059km | ns=1.000 | Rajhans Cinemas: Helix 3, Ghatkopar (W)              <-> Rajhans Cinemas Helix 3, Ghatkopar (W), Mumbai
 317 | PMPW  |  1023543 |   0.059km | ns=1.000 | INOX Megaplex Phoenix Mall of the Millennium Wakad   <-> INOX Megaplex, Phoenix Mall of the Millennium, Wakad, P
 318 | DPDC  |  1025112 |   0.059km | ns=1.000 | Delhi: PVR Director`s Cut, Ambience Mall             <-> Delhi: PVR Directors Cut Ambience Mall
 319 | GCGP  |  1009120 |   0.060km | ns=1.000 | Gold Cinema: Goldighi Municipal Mall, Silchar        <-> Gold Cinema: Goldighi Municipal Mall, Silchar
 320 | MVSK  |  1027645 |   0.062km | ns=1.000 | Miraj Cinemas: Vardhman Square, Sanand               <-> Miraj Cinemas : Vardhman Square, Sanand
 321 | INRC  |  1013613 |   0.064km | ns=1.000 | INOX: R-City, Ghatkopar                              <-> INOX R City, Ghatkopar (W), Mumbai
 322 | PRCW  |  1022250 |   0.066km | ns=1.000 | PVR ICON: Infiniti Andheri (W)                       <-> PVR ICON Infiniti, Andheri (W), Mumbai
 323 | EPJM  |     9149 |   0.067km | ns=1.000 | Miraj Cinemas: Entertainment Paradise, Jaipur        <-> Miraj Cinemas : Entertainment Paradise, Jaipur
 324 | CGOS  |  1102115 |   0.067km | ns=1.000 | City Gold Satellite: Ahmedabad                       <-> City Gold, Satellite
 325 | MCMC  |     4160 |   0.068km | ns=1.000 | MCM Cineplex: Waidhan                                <-> MCM Cineplex, Waidhan, Singrauli
 326 | FNBH  |      133 |   0.068km | ns=1.000 | Cinepolis: Mittal City, Bathinda                     <-> Cinepolis Mittal City, Bathinda
 327 | IPMJ  |  1018963 |   0.069km | ns=1.000 | INOX: Pacific Mall, Jasola                           <-> INOX Pacific Mall, Jasola, New Delhi
 328 | CPOE  |      925 |   0.070km | ns=1.000 | Cinepolis: Orion Avenue Mall, Banaswadi              <-> Cinepolis Orion Avenue Mall, Banaswadi, Bengaluru
 329 | POVI  |  1018530 |   0.071km | ns=1.000 | HDFC Millennia PVR ICON: Oberoi Mall, Goregaon (E)   <-> HDFC Millennia PVR ICON Oberoi Mall, Goregaon (E)
 330 | RCNH  |  1101081 |   0.072km | ns=1.000 | ROONGTA CINEMAS: NOVUM, NAMPALLY                     <-> Roongta Cinemas, Novum, Nampally
 331 | STMS  |    50908 |   0.072km | ns=1.000 | Miraj Cinemas: Sandhya Tower, Ranchi                 <-> Miraj Cinemas : Sandhya Tower, Ranchi
 332 | MMAH  |    52274 |   0.075km | ns=1.000 | MovieMax: AMR, ECIL Secunderabad                     <-> MovieMax AMR ECIL, Secunderabad, Hyderabad
 333 | INVM  |  1018962 |   0.077km | ns=1.000 | INOX: Vishal Mall, Rajouri Garden                    <-> INOX Vishal Mall, Rajouri Garden, New Delhi
 334 | MTSC  |  1040572 |   0.077km | ns=1.000 | Movietime Star City: Matunga (W)                     <-> MovieTime Star City, Matunga (W), Mumbai
 335 | PVES  |  1022257 |   0.078km | ns=1.000 | HDFC Millennia PVR: Escape-Express Avenue Mall       <-> HDFC Millennia PVR Escape-Express Avenue Mall, Chennai
 336 | PVWW  |  1022272 |   0.079km | ns=1.000 | PVR: VR Bengaluru, Whitefield Road                   <-> PVR VR, Whitefield Road, Bengaluru
 337 | PSPR  |  1022305 |   0.081km | ns=1.000 | PVR: Superplex Forum Mall, Kanakapura Road           <-> PVR Superplex Forum Mall, Kanakapura Road, Bengaluru
 338 | PGWB  |  1022303 |   0.086km | ns=1.000 | PVR: GT World Mall, Magadi Road                      <-> PVR GT World Mall, Magadi Road, Bengaluru
 339 | PLXP  |  1018533 |   0.088km | ns=1.000 | PVR: Lodha Xperia, Palava                            <-> PVR Lodha Xperia, Palava, Mumbai
 340 | THEC  |  1041565 |   0.089km | ns=1.000 | The Cinema: Kalyanpur                                <-> The Cinema, Kalyanpur
 341 | MCFF  |    59121 |   0.090km | ns=1.000 | Miraj Cinemas: Funfiesta, Nalasopara (W)             <-> Miraj Cinemas : Funfiesta, Nalasopara (W)
 342 | PCRC  |  1019933 |   0.093km | ns=1.000 | PVR: City Center, Raipur                             <-> PVR City Center, City Center Mall, Raipur
 343 | MSPP  |  1102166 |   0.093km | ns=1.000 | Miraj Cinemas: Spectra Mall, Patiala                 <-> Miraj Cinemas : Spectra Mall, Patiala
 344 | VJMB  |  1102215 |   0.094km | ns=1.000 | Vijay Cinema: Bavla                                  <-> Vijay CInema, Bavla
 345 | PVTS  |  1022290 |   0.096km | ns=1.000 | PVR: Atrium Gachibowli, Hyderabad                    <-> PVR Atrium Mall, Gachibowli, Hyderabad
 346 | MXBY  |  1067730 |   0.098km | ns=1.000 | Maxus Cinemas: Bhayander                             <-> Maxus Cinemas, Bhayandar
 347 | VTSK  |  1049257 |   0.101km | ns=1.000 | Vaibhav Digital 4k Dolby 7.1: Sanjaynagar            <-> Vaibhav Digital 4K Dolby 7.1, SanjayNagar, Bengaluru
 348 | CIPS  |     1390 |   0.111km | ns=1.000 | Cinepolis: DLF Avenue, Saket                         <-> Cinepolis DLF Avenue, Saket, New Delhi
 349 | FNAN  |      146 |   0.112km | ns=1.000 | Cinepolis: Fun Republic Mall, Andheri (W)            <-> Cinepolis Fun Republic Mall, Andheri (W), Mumbai
 350 | JCCZ  |  1053119 |   0.114km | ns=1.000 | Jyoti Cinema: Forbesganj                             <-> Jyoti Cinema, Forbesganj
 351 | SPWR  |  1100726 |   0.118km | ns=1.000 | S P Cinema: Alwar                                    <-> S P Cinema, Alwar
 352 | RCPN  |  1054919 |   0.118km | ns=1.000 | Rajhans Cinemas: Prestige North, Bardoli             <-> Rajhans Cinemas, Prestige North, Bardoli
 353 | SAED  |  1011225 |   0.119km | ns=1.000 | Srinivasa Theater A/C 4K Dolby Atmos: Kadugudi       <-> Srinivasa Theatre AC 4K Dolby Atmos, Kadugodi, Bengalur
 354 | DDRX  |    30106 |   0.123km | ns=1.000 | DDX Regal Cinema Awadhpuri: Bhopal                   <-> DDX Regal, Awadhpuri, Bhopal
 355 | VYCH  |    54957 |   0.124km | ns=1.000 | Vinayaka Cinemas 4K Dolby 11.5 A/C 3D: Harinagar     <-> Vinayaka Cinemas 4K Dolby 11.5 A/C, Harinagar, Bengalur
 356 | PAYT  |  1102094 |   0.127km | ns=1.000 | Priya Talkies: Amravati                              <-> Priya Talkies, Amravati
 357 | MCCP  |      170 |   0.130km | ns=1.000 | Miraj Cinemas: Cinepride, Krishna Nagar              <-> Miraj Cinemas : Cinepride, Krishna Nagar
 358 | HAMD  |  1020680 |   0.131km | ns=1.000 | INOX: Himalaya Mall, Drive In Road, Ahmedabad        <-> INOX Himalaya Mall, Drive In Road, Ahmedabad
 359 | MDVA  |     5088 |   0.137km | ns=1.000 | Miraj Cinemas: Dattani Mall, Vasai (W)               <-> Miraj Cinemas : Dattani Mall, Vasai (W)
 360 | PCMZ  |  1022265 |   0.170km | ns=1.000 | PVR: Phoenix Market City, Pune                       <-> PVR Phoenix Market City, Nagar Road, Pune
 361 | PPNX  |  1022300 |   0.182km | ns=1.000 | PVR: Phoenix Marketcity Mall, Whitefield Road        <-> PVR Phoenix Marketcity Mall, Whitefield Road, Bengaluru
 362 | PMRM  |  1019939 |   0.183km | ns=1.000 | PVR: Magneto Mall, Raipur                            <-> PVR Magneto The Mall, Magneto Mall, Raipur
 363 | SOOY  |  1102232 |   0.185km | ns=1.000 | Anmol Surya Cinema: Banga                            <-> Anmol Surya Cinema, Banga
 364 | RCUN  |    24554 |   0.208km | ns=1.000 | Rajhans Cinemas: MRC Magnum Mall ISBT, Una           <-> Rajhans Cinemas, MRC Magnum Mall ISBT, Una
 365 | PVMI  |  1018523 |   0.227km | ns=1.000 | PVR: Infiniti, Malad Mumbai                          <-> PVR Infiniti Malad, Malad (W), Mumbai
 366 | GCCA  |    29911 |   0.229km | ns=1.000 | Gold Cinema: City Mall, Gondia                       <-> Gold Cinema City Mall, City Mall, Gondia
 367 | STBV  |     7397 |   0.230km | ns=1.000 | STBL Balaji Village Cinema, Sabbavaram: Vizag        <-> STBL Balaji Village Cinema, Sabbavaram, Vizag
 368 | STMD  |     7400 |   0.236km | ns=1.000 | STBL Cine World, Madhurawada: Vizag                  <-> STBL Cine World, Madhurawada, Vizag
 369 | MCSK  |  1030432 |   0.243km | ns=1.000 | Miraj Cinemas: Sekaran Mall, Perrumbakkam            <-> Miraj Cinemas : Sekaran Mall, Perrumbakkam
 370 | TSCZ  |  1051587 |   0.256km | ns=1.000 | T Square Cinema: Ziro                                <-> T Square Cinema, Ziro
 371 | MCCD  |  1037447 |   0.267km | ns=1.000 | Miraj Cinemas: Chandra Pacific Mall, Golmuri         <-> Miraj Cinemas : Chandra Pacific Mall, Golmuri
 372 | RDCQ  |  1102183 |   0.268km | ns=1.000 | Rupmandir Cinema: Belghoria                          <-> Rupmandir Cinema A/C Dolby, Belghoria
 373 | MSCM  |  1017287 |   0.269km | ns=1.000 | Miraj Cinemas: Spine City Mall, Pune                 <-> Miraj Cinemas : Spine City Mall, Pune
 374 | SCED  |  1051600 |   0.270km | ns=1.000 | SRM Cine Entertainment: Dhamtari                     <-> SRM Cine Entertainment, Dhamtari
 375 | MKML  |  1027599 |   0.330km | ns=1.000 | MovieMax Gold: Mariplex Mall, Kalyani Nagar          <-> MovieMax Gold, Mariplex Mall, Kalyani Nagar, Pune
 376 | PCAN  |  1022304 |   0.339km | ns=1.000 | PVR: VR Chennai, Anna Nagar                          <-> PVR VR Mall, Anna Nagar, Chennai
 377 | WGMH  |  1053546 |   0.351km | ns=1.000 | Wide Angle: Mehsana                                  <-> Wide Angle, Mehsana
 378 | MCRM  |  1013961 |   0.356km | ns=1.000 | Miraj Cinemas: R Mall, Mulund                        <-> Miraj Cinemas : R Mall, Mulund
 379 | INPC  |  1029976 |   0.375km | ns=1.000 | INOX: NH22 Mall, Amravati Enclave, Panchkula         <-> INOX NH 22 Mall, Amravati Enclave, Panchkula
 380 | CPAO  |      125 |   0.406km | ns=1.000 | Cinepolis: Nexus Ahmedabad One                       <-> Cinepolis Nexus One, Ahmedabad
 381 | KSKL  |  1088831 |   0.427km | ns=1.000 | Harsh A Movie: Karnal                                <-> Harsh A Movies, Karnal
 382 | CCGW  |  1020678 |   0.451km | ns=1.000 | PVR: City Centre, Guwahati                           <-> PVR City Centre, G.S. Road, Guwahati
 383 | MAJU  |  1099208 |   0.484km | ns=1.000 | Shree Mamaji Talkies: Bhusawal                       <-> Shree Mamaji Talkies, Bhusawal
 384 | TDGO  |     9536 |   0.531km | ns=1.000 | TD Cinemax: Gokavaram                                <-> TD Cinemax, Main Road, Gokavaram
 385 | ATAG  |  1011995 |   0.595km | ns=1.000 | Asha Cine Palace: Banarpal                           <-> Asha Cine Palace, Banarpal, Angul
 386 | PVAE  |  1023314 |   0.003km | ns=0.923 | PVR:C&B Square Chakala Andheri E(Formerly Sangam)    <-> PVR C&B Square Chakala  (Formerly Sangam Cinema), Andhe
 387 | PETA  |  1018965 |   0.004km | ns=0.923 | PVR: Elan Town Centre, Sec 67, Gurugram              <-> PVR Elan Town Centre, Sec 67, Gurugram
 388 | PDWR  |  1024350 |   0.005km | ns=0.923 | PVR: Directors Cut, Forum Rex Walk Bengaluru         <-> PVR Directors Cut, Forum Rex Walk Brigade Road, Bengalu
 389 | NAMD  |    28429 |   0.014km | ns=0.923 | 1,Newfangled Miniplex (Twin Seat): Mondeal Park      <-> Newfangled Miniplex (Twin Seat), Mondeal Retail Park, A
 390 | IZOP  |  1018957 |   0.025km | ns=0.923 | INOX: COCA-COLA IMAX Paras, Nehru Place, Delhi       <-> INOX COCA - COLA IMAX Paras, Nehru Place, Delhi
 391 | NYCG  |  1029765 |   0.026km | ns=0.923 | Devgn CineX (Formerly NY): Elan Epic, Gurugram       <-> Devgn CineX (Formerly NY) : Elan Epic, Gurugram
 392 | NSBR  |  1020738 |   0.057km | ns=0.923 | INOX:SBR Horizon, Seegehalli Whitefield-Hoskote Rd   <-> INOX SBR Horizon, Seegehalli Whitefield Hoskote Road, B
 393 | CPVV  |      123 |   0.065km | ns=0.923 | Cinepolis: VIP Lake Shore, Thane (EX Viviana Mall)   <-> Cinepolis VIP Lake Shore, Thane (EX Cinepolis Viviana M
 394 | DCMV  |  1058603 |   0.002km | ns=0.909 | PVR Directors Cut, DLF Mall Of India: Noida          <-> PVR Directors Cut, DLF Mall of India, Noida
 395 | EMPS  |  1056359 |   0.003km | ns=0.909 | PVR: Elan Miracle, Sec 84, Gurugram                  <-> PVR Elan Miracle, Sec 84, Gurugram
 396 | NYST  |  1039338 |   0.004km | ns=0.909 | Devgn CineX (Formerly NY):Swagat Mall, Gandhinagar   <-> Devgn CineX (Formerly NY)  : Swagat Mall Gandhinagar
 397 | AMSN  |  1102146 |   0.005km | ns=0.909 | 1 Cinemas by Asian Mukta A2 Cinemas, SN Pride Mall   <-> 1 Cinemas Powered by Asian Mukta A2 Cinemas, SN Pride M
 398 | MERM  |  1039974 |   0.005km | ns=0.909 | MovieMax Edition (Luxe): Rcube Monad Mall, Noida     <-> MovieMax Edition (Luxe),  Rcube Monad Mall, Noida
 399 | INKS  |  1020722 |   0.017km | ns=0.909 | INOX: Swabhumi, Maulana Azad Sarani                  <-> INOX Swabhumi, Maulana Azad Sarani, Kolkata
 400 | MWSS  |  1101220 |   0.018km | ns=0.909 | US Cinemas: Movie World, Sihani Chungi, Ghaziabad    <-> US Cinemas, Movie World, Sihani Chungi, Ghaziabad
 401 | PCIT  |  1025098 |   0.035km | ns=0.909 | PVR: City Centre IT Park, Chandigarh                 <-> PVR DLF City Center Mall, IT Park, Chandigarh
 402 | CPVM  |      114 |   0.036km | ns=0.909 | Cinepolis: Lake Shore, Thane (EX Viviana Mall)       <-> Cinepolis Lake Shore, Thane (EX Cinepolis Viviana Mall,
 403 | MXGN  |    58725 |   0.049km | ns=0.909 | MovieMax Laserplex: Gulshan One 29 Mall, Noida       <-> MovieMax Laserplex Gulshan One 29 Mall, Noida
 404 | USCR  |  1019906 |   0.057km | ns=0.909 | PVR: UTSAV JCR Entertainment World, Jamnagar         <-> PVR UTSAV JCR Entertainment World, JCR Firestone Mall, 
 405 | INRK  |  1020724 |   0.063km | ns=0.909 | INOX: City Centre II, Rajarhat                       <-> INOX City Centre II, Rajarhat, Kolkata
 406 | ISTJ  |  1024431 |   0.000km | ns=0.889 | INOX: Sunny Trade Center, Jaipur                     <-> INOX Sunny Trade Center, Mansarovar, Jaipur
 407 | IMJN  |  1020733 |   0.001km | ns=0.889 | INOX: Metro, Jawaharlal Nehru Road                   <-> INOX Metro, Jawaharlal Nehru Road, Kolkata
 408 | GSER  |  1030555 |   0.003km | ns=0.889 | Gold Cinema:NH-62 Shreenath Enclave,Sri Ganganagar   <-> Gold Cinema: NH-62 Shreenath Enclave, Sri Ganganagar
 409 | SMFV  |    59132 |   0.004km | ns=0.889 | MovieMax: SM5 Kalyan, Newly Renovated                <-> MovieMax, SM5 Kalyan, Newly Renovated
 410 | STLE  |     2026 |   0.004km | ns=0.889 | STBL Cine World: Atchutapuram                        <-> STBL Cine World, Duppitun, Atchutapuram
 411 | PTCW  |  1022254 |   0.004km | ns=0.889 | PVR: Select City Walk, Delhi                         <-> PVR Select City Walk, Saket, New Delhi
 412 | CNVG  |  1067859 |   0.004km | ns=0.889 | Cinepolis: Grand View High Street, Gurugram          <-> Cinepolis Grand View High Street, Gurugram
 413 | KRRC  |    62512 |   0.004km | ns=0.889 | Sri Rama and Sai Kalamandir A/c DTS: Palakonda       <-> Sri Rama Kalamandir And Sri Sai Kalamandir, Palakonda
 414 | ATTS  |  1027168 |   0.005km | ns=0.889 | AG Star Cinemaz Hoshiarpur (Near Amber Palace)       <-> AG Star Cinemaz Hoshiarpur (Near Amber Palace), Tanda R
 415 | PNSM  |  1024988 |   0.006km | ns=0.889 | PVR: Nexus Mall Centre City, Mysuru                  <-> PVR Nexus Mall Centre City, Hyderali Road, Mysuru
 416 | RCVS  |  1050981 |   0.006km | ns=0.889 | Rajhans Cinemas: Aagam Viviana Mall Vesu, Surat      <-> Rajhans Cinemas, Aagam Viviana Mall Vesu, Surat
 417 | INXR  |  1020709 |   0.006km | ns=0.889 | Raj Imperial, INOX: Varachha Road, Surat             <-> INOX Raj Imperial, Varachha Road, Surat
 418 | MAOP  |  1102090 |   0.006km | ns=0.889 | Mukta A2 Cinemas: Orbit Plaza by Pramukh, Surat      <-> Mukta A2 Cinemas, Orbit Plaza by Pramukh, Surat
 419 | MJMC  |    21999 |   0.009km | ns=0.889 | Mahabir Jain Municipalty Cultural: Jiaganj           <-> Mahabir Jain Municipalty Cultural, Chudipatti Road, Jia
 420 | NYOH  |    62143 |   0.010km | ns=0.889 | Devgn CineX (Formerly NY): Hapur                     <-> Devgn CineX (Formerly NY) : Hapur
 421 | FMJP  |  1019927 |   0.010km | ns=0.889 | INOX: Jai Ganesh, Akurdi                             <-> INOX Jai Ganesh Vision Mall, Akurdi, Pune
 422 | GPDC  |  1025226 |   0.010km | ns=0.889 | Gurugram: PVR Director`s Cut, Ambience Mall          <-> Gurugram: PVR Directors Cut Ambience Mall
 423 | INCR  |  1019938 |   0.010km | ns=0.889 | INOX: Ambuja City Centre, Raipur                     <-> INOX Ambuja City Centre, Mowa, Raipur
 424 | HFSA  |  1016130 |   0.011km | ns=0.889 | Z Square Cine Samrat Ashok: Panaji                   <-> Z Square Cine Samrat Ashok, Panaji, Goa
 425 | PFSC  |  1035745 |   0.011km | ns=0.889 | PVR: Alveal Fun Savvy Mall, Coimbatore               <-> PVR Alveal Fun Savvy Mall, Coimbatore
 426 | PSLC  |  1022298 |   0.014km | ns=0.889 | PVR: Soul Spirit Central Mall, Bellandur             <-> PVR Central Spirit Mall, Bellandur, Bengaluru
 427 | INMG  |  1029279 |   0.015km | ns=0.889 | INOX: Osia G Wing Margao, Goa                        <-> INOX Osia A Wing, Margao, Goa
 428 | INVP  |  1023465 |   0.021km | ns=0.889 | INOX: LEPL Icon, Patamata                            <-> INOX LEPL Icon, Patamata, Vijayawada
 429 | INBJ  |  1020723 |   0.022km | ns=0.889 | INOX: Garuda Swagath Mall, Jayanagar                 <-> INOX Shree Garuda Swagath Mall, Jayanagar, Bengaluru
 430 | SPIA  |     3134 |   0.026km | ns=0.889 | Cinepolis: Modi Mall (Formerly Spice Mall)           <-> Cinepolis Modi Mall (Formerly Spice Mall), Noida
 431 | NYSM  |    62134 |   0.026km | ns=0.889 | Devgn CineX (Formerly NY): Meerut                    <-> Devgn CineX (Formerly NY) : Meerut
 432 | CNWJ  |      116 |   0.026km | ns=0.889 | Cinepolis: World Trade Park Mall, Jaipur             <-> Cinepolis World Trade Park, Malviya Nagar, Jaipur
 433 | MMET  |    59128 |   0.026km | ns=0.889 | MovieMax: Eternity Mall, Thane (Seats Renovated)     <-> MovieMax: Eternity Mall, Thane (Seats Renovated)
 434 | SVEN  |     1423 |   0.027km | ns=0.889 | Sri Venkateshwara Mahal: Narsannapeta                <-> Sri Venkateswara Mahal, Peddapeta, Narasannapeta
 435 | INOA  |  1029278 |   0.036km | ns=0.889 | INOX: Osia A Wing Margao, Goa                        <-> INOX Osia G Wing, Margao, Goa
 436 | CPSA  |  1039597 |   0.036km | ns=0.889 | CP Cinemas (Haveli), Centre Prime Mall: Solan        <-> CP Cinema (Haveli), Centre Prime Mall, Solan
 437 | PGGM  |  1019635 |   0.044km | ns=0.889 | HDFC Millennia PVR: MGF, Gurugram                    <-> HDFC Millennia PVR MGF, Gurugram
 438 | PVWJ  |  1022288 |   0.253km | ns=0.909 | Maison PVR: Jio World Drive, Mumbai                  <-> Maison PVR Jio World Drive, BKC, Mumbai
 439 | PJDW  |  1019393 |   0.253km | ns=0.909 | Maison PVR: Jio World Drive-IN, Mumbai               <-> Maison PVR Jio World Drive IN, BKC, Mumbai
 440 | CUNT  |  1102253 |   0.142km | ns=0.889 | Cinepolis: Unity City Centre, Delhi                  <-> Cinepolis Unity City Centre, Dwarka
 441 | VCMX  |  1102103 |   0.000km | ns=0.857 | Sri Krishna Cinemax: Mandapeta                       <-> Sri Krishna CineMax A/C DTS, Mandapeta
 442 | ILUM  |  1023480 |   0.000km | ns=0.857 | INOX: Umrao Mall, Mahanagar                          <-> INOX Umrao Mall, Mahanagar, Lucknow
 443 | IMKN  |  1020732 |   0.000km | ns=0.857 | INOX: Star Mall, Madhyamgram                         <-> INOX Star Mall, Madhyamgram, Kolkata
 444 | BJNG  |  1101585 |   0.001km | ns=0.857 | Bhujanga 70MM: Jeedimetla                            <-> Bhujanga 70MM, Hyderabad
 445 | ISML  |  1016458 |   0.002km | ns=0.857 | INOX: Gurgaon Sapphire 83                            <-> INOX Gurugram Sapphire 83,  Sapphire Mall, Gurugram
 446 | JRRM  |  1035069 |   0.002km | ns=0.857 | JR Ohri Cinemas: Ropar                               <-> JR Ohri Cinemas, Kurali Road, Ropar
 447 | PPDA  |  1022287 |   0.003km | ns=0.857 | PVR: Pacific, Dwarka                                 <-> PVR Pacific D21, Dwarka, New Delhi
 448 | INVS  |  1029680 |   0.003km | ns=0.857 | INOX: Vishaal De Mall                                <-> INOX Vishaal De Mall, Gokhale Road, Madurai
 449 | RMGP  |  1037719 |   0.003km | ns=0.857 | Rajhans Multiplex : Gopi Talav                       <-> Rajhans Multiplex, Gopi Talav, Surat
 450 | SVFH  |  1102197 |   0.003km | ns=0.857 | SVF Cinemas: City Centre Mall, Haldia                <-> SVF Cinemas : City Centre Mall, Haldia
 451 | RCCB  |  1051626 |   0.003km | ns=0.857 | Rajhans Cinemas: City Center Mall, Bharuch           <-> Rajhans Cinemas, City Center Mall, Bharuch
 452 | CFBS  |     7508 |   0.003km | ns=0.857 | Cinepolis: Nexus Shantiniketan, Bengaluru            <-> Cinepolis Nexus Shantiniketan, Thigalarapalya, Bengalur
 453 | MCAA  |     4818 |   0.004km | ns=0.857 | Miraj Cinemas: Ashok Anil Multiplex, Ulhasnagar      <-> Miraj Cinemas : Ashok Anil Multiplex, Ulhasnagar
 454 | MLAM  |  1101218 |   0.004km | ns=0.857 | INOX: ML Acropolis Mall, Siliguri                    <-> PVR INOX ML Acropolis, ML Acropolis Mall, Siliguri
 455 | PDDD  |     7551 |   0.004km | ns=0.857 | Paradise DD Plex: Faizabad                           <-> Paradise DD Plex, Near Faizabad Chowk, Faizabad
 456 | PPMF  |  1023790 |   0.004km | ns=0.857 | PVR: Pacific Mall (The Mall of Faridabad NIT)        <-> PVR Pacific Mall (The Mall of Faridabad NIT), NIT Bus S
 457 | BTMV  |    24985 |   0.004km | ns=0.857 | Bansal Movieplex: Tarsali, Vadodara                  <-> Bansal Movieplex, Tarsali, Vadodara
 458 | DMPZ  |  1020735 |   0.004km | ns=0.857 | PVR: Diamond Plaza, Jessore Kolkata                  <-> PVR Diamond Plaza, Jassore Road, Kolkata
 459 | MCTY  |     7709 |   0.005km | ns=0.857 | Miraj Cinemas: Velocity III, Indore                  <-> Miraj Cinemas : Velocity III, Indore
 460 | SVVB  |  1102193 |   0.005km | ns=0.857 | Vidyasagar Mancha: SVF Cinemas, Kalyani              <-> Vidyasagar Mancha : SVF Cinemas, Kalyani
 461 | DCTW  |  1102245 |   0.005km | ns=0.857 | Devgn CineX: The Walk: Thane                         <-> Devgn Cinex The Walk, Thane
 462 | SDLU  |  1102198 |   0.005km | ns=0.857 | SVF Cinemas: City Centre Mall, Habra                 <-> SVF Cinemas : City Centre Mall, Habra
 463 | SCAL  |  1102204 |   0.005km | ns=0.857 | SVF Cinemas: Rupali Arcade Mall, Chinsurah           <-> SVF Cinemas : Rupali Arcade Mall, Chinsurah
 464 | GCMJ  |  1024436 |   0.006km | ns=0.857 | INOX: GT Central Mall, Jaipur                        <-> INOX GT Central Mall, Malviya Nagar, Jaipur
 465 | PFFG  |  1020737 |   0.006km | ns=0.857 | PVR: Piyush Mahendra, Faridabad                      <-> PVR Piyush Mahendra, Piyush Mahendra Mall, Faridabad
 466 | SVFD  |  1102192 |   0.006km | ns=0.857 | SVF Cinemas: Raj Sammilonee Mall, Durgapur           <-> SVF Cinemas : Raj Sammilonee Mall, Durgapur
 467 | INSO  |  1030072 |   0.006km | ns=0.857 | INOX: Vega Circle Mall, Siliguri                     <-> INOX Vega Circle Mall, Sevoke Road, Siliguri
 468 | USCG  |     2608 |   0.006km | ns=0.857 | US CINEMAS: Eros Mall, Indirapuram                   <-> US Cinemas Eros Mall, Indirapuram, Ghaziabad
 469 | RFFG  |  1008406 |   0.006km | ns=0.857 | Rajhans Cinemas: Rajhans Flamingo, Katargam, Surat   <-> Rajhans Cinemas Flamingo, Katargam, Surat
 470 | RCMM  |  1023935 |   0.006km | ns=0.857 | Rajhans Cinemas: Malhar Mega Mall, Indore            <-> Rajhans Cinemas, Malhar Mega Mall, Indore
 471 | PIMH  |  1022282 |   0.006km | ns=0.857 | PVR: Irrum Manzil, Hyderabad                         <-> PVR Irrum Manzil, Khairatabad, Hyderabad
 472 | PMMI  |  1015096 |   0.007km | ns=0.857 | PVR: CP67 Mall, Mohali                               <-> PVR CP67 Mall, Sector 67, Mohali
 473 | CPNL  |      151 |   0.007km | ns=0.857 | Cinepolis: Nexus MBD, Ludhiana                       <-> Cinepolis Nexus MBD, Ludhiana
 474 | AMMT  |  1069817 |   0.007km | ns=0.857 | Maruthi Movie Max A/C Dts: Srikakulam                <-> Maruthi Movie Max, Srikakulam
 475 | HPVR  |  1018532 |   0.008km | ns=0.857 | PVR: Haseen, Bhiwandi                                <-> PVR Haseen, Bhiwandi, Thane
 476 | ELKC  |  1021229 |   0.008km | ns=0.857 | Eylex Cinemas: Jhumri Telaiya, Koderma               <-> Eylex Koderma, Jhumri Telaiya, Koderma
 477 | CRGM  |    10262 |   0.010km | ns=0.857 | Cinepolis: Airia Mall, Sohna Road, Gurgaon           <-> Cinepolis Airia Mall, Sohna Road, Gurugram
 478 | MKLJ  |  1075096 |   0.010km | ns=0.857 | Miraj Cinemas: KLJ Square, Gurugram                  <-> Miraj Cinemas : KLJ Square, Gurugram
 479 | PCCF  |    24792 |   0.010km | ns=0.857 | Pristine Mall: Sec-31, Faridabad                     <-> Pristine Mall Sec-31, Faridabad
 480 | GIBH  |  1016943 |   0.010km | ns=0.857 | Gold Cinema, Shalimar: Bharuch (Newly Renovated)     <-> Gold Cinema, Shalimar Mall, Bharuch (Newly Renovated)
 481 | PMKM  |  1022270 |   0.011km | ns=0.857 | PVR: Market City, Kurla (Premiere)                   <-> PVR Market City, Kurla(W), Mumbai
 482 | CPNS  |    52078 |   0.011km | ns=0.857 | Cinepolis: Pacific NSP2, Delhi                       <-> Cinepolis Pacific NSP2, Pitampura, New Delhi
 483 | ACDE  |  1014703 |   0.011km | ns=0.857 | Abhinav And Sanghvi Cineplex: Dewas                  <-> Abhinav and Sanghvi Cineplex, Itawa, Dewas
 484 | CCPF  |  1101450 |   0.011km | ns=0.857 | Cineworld Multiplex: Paras Pearls Mall, Agra         <-> Cineworld Multiplex, Paras Pearls Mall, Agra
 485 | PDEI  |  1022268 |   0.015km | ns=0.857 | PVR: 3CS Lajpat Nagar, Delhi                         <-> PVR 3CS, Lajpat Nagar, New Delhi
